Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
7488,GROUP 01,SB3T-14290-SMC,SEWT,PAA-01,P703,18/03/2026,04:58:00
7488,GROUP 07,SB3T-14A005-CDJC,SEWT,PB-02,P703,18/03/2026,04:58:00
7488,GROUP 01,S1WT-14630-CCC,SEWT,PA-16-2,P703,18/03/2026,04:58:00
7488,GROUP 01,S1WT-14631-DCC,SEWT,PA-20-3,P703,18/03/2026,04:58:00
7488,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,18/03/2026,04:58:00
7488,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,18/03/2026,04:58:00
7488,GROUP 02,SB3T-14405-GEC,SEWT,PB-44,P703,18/03/2026,04:58:00
7488,GROUP 02,S1WT-13A576-PBC,SEWT,PB-40-2,P703,18/03/2026,04:58:00
7488,GROUP 02,SB3T-2B572-RCC,SEWT,PB-39-2,P703,18/03/2026,04:58:00
7488,LOT,SB3T-14301-AC,SEWT,LD-01,P703,18/03/2026,04:58:00
7488,LOT,SB3T-14B060-AAC,SEWT,LD-01,P703,18/03/2026,04:58:00
7488,GROUP 03,SB3T-7C078-BAC,SEWT,PC-19-2,P703,18/03/2026,04:58:00
7488,GROUP 04,S1WT-14401-PCUC,SEWT,PC-06-3,P703,18/03/2026,04:58:00
7488,GROUP 04,PB3B-2104545-CE,HAS,PD-01,P703,18/03/2026,04:58:00
7488,GROUP 05,R1WB-E13000-CA3JA6,HTT,PART-NEWMODEL,P703,18/03/2026,04:58:00
7488,GROUP 06L,N1WB-13E015-DF,TK,PH-01,P703,18/03/2026,04:58:00
7488,GROUP 06R,N1WB-13E014-DF,TK,PG-01,P703,18/03/2026,04:58:00
7488,GROUP 07,SB3T-14A005-CDJC,SEWT,PB-02,P703,18/03/2026,04:58:00
7488,LOT,SB3T-2B325-BBC,SEWT,LD-01,P703,18/03/2026,04:58:00
7488,GROUP 09R,N1WB-16450-CB,ARK,PE-01,P703,18/03/2026,04:58:00
7488,GROUP 09L,N1WB-16451-CB,ARK,PF-06,P703,18/03/2026,04:58:00
7488,GROUP 10,S1WB-E044D70-FB3HMT,SI,PI-04-1,P703,18/03/2026,04:58:00
