Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
2312,GROUP 01,RB3T-14290-UVVD,SEWT,PA-27-2,U704,30/09/2025,14:20:26
2312,GROUP 07,RB3T-14A005-VLLD,SEWT,PB-19-3,U704,30/09/2025,14:20:26
2312,GROUP 01,P1VT-14630-UDD,SEWT,PA-12-2,U704,30/09/2025,14:20:26
2312,GROUP 01,P1VT-14631-KAC,SEWT,PA-25-3,U704,30/09/2025,14:20:26
2312,GROUP 01,P1VT-14632-PLH,SEWT,PA-12-1,U704,30/09/2025,14:20:26
2312,GROUP 01,P1VT-14633-PLH,SEWT,PA-13-1,U704,30/09/2025,14:20:26
2312,GROUP 02,RB3T-14405-VTD,SEWT,PB-44,U704,30/09/2025,14:20:26
2312,GROUP 02,PB3T-2B572-PXE,SEWT,PB-39-1,U704,30/09/2025,14:20:26
2312,LOT,MB3T-14301-AF,SEWT,LD-01,U704,30/09/2025,14:20:26
2312,LOT,PB3T-14B060-PXG,SEWT,LD-01,U704,30/09/2025,14:20:26
2312,GROUP 03,PB3T-7C078-PUD,SEWT,PC-21-3,U704,30/09/2025,14:20:26
2312,GROUP 04,R1VT-14401-KGD,SEWT,PC-15-1,U704,30/09/2025,14:20:26
2312,GROUP 04,PB3B-2104545-EC,HAS,PD-02,U704,30/09/2025,14:20:26
2312,GROUP 06L,N1WB-13E017-AH,TK,PH-03,U704,30/09/2025,14:20:26
2312,GROUP 06R,N1WB-13E016-AH,TK,PG-03,U704,30/09/2025,14:20:26
2312,GROUP 07,RB3T-14A005-VLLD,SEWT,PB-19-3,U704,30/09/2025,14:20:26
2312,LOT,PB3T-2B325-UCF,SEWT,LD-01,U704,30/09/2025,14:20:26
2312,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,30/09/2025,14:20:26
2312,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,30/09/2025,14:20:26
2312,GROUP 10,N1WB-E044D70-JLSM0A,SI,PJ-07-2,U704,30/09/2025,14:20:26
2312,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,30/09/2025,14:20:26
2312,GROUP 11,N1WB-E045B58-JNSM0A,SI,PL-05-1,U704,30/09/2025,14:20:26
