Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
2323,GROUP 01,RB3T-14290-GAC,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 07,RB3T-14A005-SAC,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 01,R1WT-14630-GLB,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 01,R1WT-14631-GLB,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 02,R1WT-13B578-AAA,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 02,RB3T-14405-PAC,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 02,R1WT-13A576-GAB,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 02,RB3T-2B572-AAB,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,LOT,RB3T-14301-GA,SEWT,LD-01,P703,30/09/2025,14:42:45
2323,LOT,RB3T-14B060-GAB,SEWT,LD-01,P703,30/09/2025,14:42:45
2323,GROUP 03,RB3T-7C078-AAC,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 04,R1WT-14401-GGB,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 04,PB3B-2104545-CC,HAS,PD-01,P703,30/09/2025,14:42:45
2323,GROUP 05,R1WB-P13036-AB3JA6,HTT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 06L,N1WB-13E015-DF,TK,PH-01,P703,30/09/2025,14:42:45
2323,GROUP 06R,N1WB-13E014-DF,TK,PG-01,P703,30/09/2025,14:42:45
2323,GROUP 07,RB3T-14A005-SAC,SEWT,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,LOT,RB3T-2B325-GAB,SEWT,LD-01,P703,30/09/2025,14:42:45
2323,GROUP 09R,R1WB-16450-BC,ARK,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 09L,R1WB-16451-BB,ARK,PX-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 10,R1WB-E044D70-BB3HMT,SI,PART-NEWMODEL,P703,30/09/2025,14:42:45
2323,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,P703,30/09/2025,14:42:45
2323,GROUP 11,R1WB-E045B58-BC3HMT,SI,PART-NEWMODEL,P703,30/09/2025,14:42:45
