Rotation,PartGroup,Part_Number,Supplier,Location Pick,Model,Date,Time
4551,GROUP 01,SB3T-14290-VHC,SEWT,PA-29-1,U704,22/07/2026,08:53:29
4551,GROUP 07,SB3T-14A005-VLNC,SEWT,PB-22-2,U704,22/07/2026,08:53:29
4551,GROUP 01,S1VT-14630-UAC,SEWT,PA-22-4,U704,22/07/2026,08:53:29
4551,GROUP 01,S1VT-14631-UFC,SEWT,PA-20-2,U704,22/07/2026,08:53:29
4551,GROUP 01,S1VT-14632-UAC,SEWT,PA-24-1,U704,22/07/2026,08:53:29
4551,GROUP 01,S1VT-14633-UAC,SEWT,PA-25-1,U704,22/07/2026,08:53:29
4551,GROUP 02,SB3T-14405-UXB,SEWT,PB-52,U704,22/07/2026,08:53:29
4551,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,22/07/2026,08:53:29
4551,LOT,SB3T-14301-AC,SEWT,LD-01,U704,22/07/2026,08:53:29
4551,LOT,SB3T-14B060-KAC,SEWT,LD-01,U704,22/07/2026,08:53:29
4551,GROUP 03,SB3T-7C078-KAC,SEWT,LD-01,U704,22/07/2026,08:53:29
4551,GROUP 04,S1VT-14401-CVC,SEWT,PC-03-2,U704,22/07/2026,08:53:29
4551,GROUP 04,PB3B-2104545-EE,HAS,PD-02,U704,22/07/2026,08:53:29
4551,GROUP 06L,N1WB-13E015-CF,TK,PH-02,U704,22/07/2026,08:53:29
4551,GROUP 06R,N1WB-13E014-CF,TK,PG-02,U704,22/07/2026,08:53:29
4551,GROUP 07,SB3T-14A005-VLNC,SEWT,PB-22-2,U704,22/07/2026,08:53:29
4551,GROUP 08,SB3T-2B325-USC,SEWT,LD-01,U704,22/07/2026,08:53:29
4551,GROUP 09R,R1WB-16450-UB,ARK,PE-01,U704,22/07/2026,08:53:29
4551,GROUP 09L,R1WB-16451-UB,ARK,PE-06,U704,22/07/2026,08:53:29
4551,GROUP 10,S1VB-E044D70-BCSM23,SI,PI-08-2,U704,22/07/2026,08:53:29
4551,GROUP 10,N1WB-E04652-NA3ZHE,SI,PJ-02-1,U704,22/07/2026,08:53:29
4551,GROUP 11,S1VB-E045B58-BDSM23,SI,PK-07-2,U704,22/07/2026,08:53:29
4552,GROUP 01,SB3T-14290-XUC,SEWT,PAA-06,U704,22/07/2026,08:55:00
4552,GROUP 07,SB3T-14A005-UDEC,SEWT,PB-12,U704,22/07/2026,08:55:00
4552,GROUP 01,S1VT-14630-VSC,SEWT,PA-14-2,U704,22/07/2026,08:55:00
4552,GROUP 01,S1VT-14631-VRB,SEWT,PA-14-3,U704,22/07/2026,08:55:00
4552,GROUP 01,S1VT-14632-UCC,SEWT,PA-16-1,U704,22/07/2026,08:55:00
4552,GROUP 01,S1VT-14633-UCC,SEWT,PA-17-1,U704,22/07/2026,08:55:00
4552,GROUP 02,SB3T-14405-USB,SEWT,PB-42,U704,22/07/2026,08:55:00
4552,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,22/07/2026,08:55:00
4552,LOT,SB3T-14301-AC,SEWT,LD-01,U704,22/07/2026,08:55:00
4552,LOT,SB3T-14B060-UAC,SEWT,LD-01,U704,22/07/2026,08:55:00
4552,GROUP 03,SB3T-7C078-BVC,SEWT,LD-01,U704,22/07/2026,08:55:00
4552,GROUP 04,S1VT-14401-KAC,SEWT,PC-05-3,U704,22/07/2026,08:55:00
4552,GROUP 04,PB3B-2104545-CE,HAS,PD-01,U704,22/07/2026,08:55:00
4552,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,22/07/2026,08:55:00
4552,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,22/07/2026,08:55:00
4552,GROUP 07,SB3T-14A005-UDEC,SEWT,PB-12,U704,22/07/2026,08:55:00
4552,GROUP 08,SB3T-2B325-UDC,SEWT,LD-01,U704,22/07/2026,08:55:00
4552,GROUP 09R,N1VB-16450-AC,ARK,PF-03,U704,22/07/2026,08:55:00
4552,GROUP 09L,N1VB-16451-AC,ARK,PF-04,U704,22/07/2026,08:55:00
4552,GROUP 10,S1VB-E044D70-UB3BL8,SI,PI-02-2,U704,22/07/2026,08:55:00
4552,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,22/07/2026,08:55:00
4552,GROUP 11,S1VB-E045B58-UC3BL8,SI,PK-02-1,U704,22/07/2026,08:55:00
4553,GROUP 01,SB3T-14290-URC,SEWT,PAA-03,U704,22/07/2026,08:57:02
4553,GROUP 07,SB3T-14A005-UBKC,SEWT,PB-19-3,U704,22/07/2026,08:57:02
4553,GROUP 01,S1VT-14630-UUC,SEWT,PA-13-2,U704,22/07/2026,08:57:02
4553,GROUP 01,S1VT-14631-XUC,SEWT,PA-16-3,U704,22/07/2026,08:57:02
4553,GROUP 01,S1VT-14632-UCC,SEWT,PA-16-1,U704,22/07/2026,08:57:02
4553,GROUP 01,S1VT-14633-UCC,SEWT,PA-17-1,U704,22/07/2026,08:57:02
4553,GROUP 02,SB3T-14405-UMC,SEWT,PB-50,U704,22/07/2026,08:57:02
4553,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,22/07/2026,08:57:02
4553,LOT,SB3T-14301-AC,SEWT,LD-01,U704,22/07/2026,08:57:02
4553,LOT,SB3T-14B060-PSC,SEWT,LD-01,U704,22/07/2026,08:57:02
4553,GROUP 03,SB3T-7C078-PUC,SEWT,LD-01,U704,22/07/2026,08:57:02
4553,GROUP 04,S1VT-14401-KCC,SEWT,PC-01-1,U704,22/07/2026,08:57:02
4553,GROUP 04,PB3B-2104545-CE,HAS,PD-01,U704,22/07/2026,08:57:02
4553,GROUP 06L,N1WB-13E015-DF,TK,PH-01,U704,22/07/2026,08:57:02
4553,GROUP 06R,N1WB-13E014-DF,TK,PG-01,U704,22/07/2026,08:57:02
4553,GROUP 07,SB3T-14A005-UBKC,SEWT,PB-19-3,U704,22/07/2026,08:57:02
4553,LOT,SB3T-2B325-UJC,SEWT,LD-13-3,U704,22/07/2026,08:57:02
4553,GROUP 09R,N1VB-16450-AC,ARK,PF-03,U704,22/07/2026,08:57:02
4553,GROUP 09L,N1VB-16451-AC,ARK,PF-04,U704,22/07/2026,08:57:02
4553,GROUP 10,S1WB-E044D70-FB3HMT,SI,PI-04-1,U704,22/07/2026,08:57:02
4553,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,22/07/2026,08:57:02
4553,GROUP 11,S1VB-E045B58-FC3HMT,SI,PK-02-2,U704,22/07/2026,08:57:02
4554,GROUP 01,SB3T-14290-UTDC,SEWT,PAA-13,U704,22/07/2026,08:58:28
4554,GROUP 07,SB3T-14A005-UJXC,SEWT,PB-20-2,U704,22/07/2026,08:58:28
4554,GROUP 01,S1VT-14630-URC,SEWT,PA-12-2,U704,22/07/2026,08:58:28
4554,GROUP 01,S1VT-14631-UTC,SEWT,PA-12-3,U704,22/07/2026,08:58:28
4554,GROUP 01,S1VT-14632-UGC,SEWT,PA-18-1,U704,22/07/2026,08:58:28
4554,GROUP 01,S1VT-14633-UGC,SEWT,PA-19-1,U704,22/07/2026,08:58:28
4554,GROUP 02,SB3T-14405-VNC,SEWT,PB-45,U704,22/07/2026,08:58:28
4554,GROUP 02,SB3T-2B572-PXC,SEWT,PB-39-1,U704,22/07/2026,08:58:28
4554,LOT,SB3T-14301-AC,SEWT,LD-01,U704,22/07/2026,08:58:28
4554,LOT,SB3T-14B060-UAC,SEWT,LD-01,U704,22/07/2026,08:58:28
4554,GROUP 03,SB3T-7C078-BVC,SEWT,LD-01,U704,22/07/2026,08:58:28
4554,GROUP 04,S1VT-14401-KZB,SEWT,PC-07-4,U704,22/07/2026,08:58:28
4554,GROUP 04,PB3B-2104545-FE,HAS,PD-03,U704,22/07/2026,08:58:28
4554,GROUP 06L,R1WB-13E017-HA,TK,PH-03,U704,22/07/2026,08:58:28
4554,GROUP 06R,R1WB-13E016-HA,TK,PG-03,U704,22/07/2026,08:58:28
4554,GROUP 07,SB3T-14A005-UJXC,SEWT,PB-20-2,U704,22/07/2026,08:58:28
4554,GROUP 08,SB3T-2B325-UCC,SEWT,LD-01,U704,22/07/2026,08:58:28
4554,GROUP 09R,N1VB-16450-CC,ARK,PE-03,U704,22/07/2026,08:58:28
4554,GROUP 09L,N1VB-16451-CC,ARK,PE-04,U704,22/07/2026,08:58:28
4554,GROUP 10,S1VB-E044D70-HC36XM,SI,PI-03-2,U704,22/07/2026,08:58:28
4554,GROUP 10,N1WB-E04652-PA3ZHE,SI,PJ-01-1,U704,22/07/2026,08:58:28
4554,GROUP 11,S1VB-E045B58-HD36XM,SI,PK-07-1,U704,22/07/2026,08:58:28
4555,GROUP 01,SB3T-14290-GAC,SEWT,PAA-08,P703,22/07/2026,09:00:21
4555,GROUP 07,SB3T-14A005-ACC,SEWT,PB-16-1,P703,22/07/2026,09:00:21
4555,GROUP 01,S1WT-14630-GMC,SEWT,PA-19-2,P703,22/07/2026,09:00:21
4555,GROUP 01,S1WT-14631-GNC,SEWT,PA-23-3,P703,22/07/2026,09:00:21
4555,GROUP 01,S1WT-14632-DAC,SEWT,PA-14-1,P703,22/07/2026,09:00:21
4555,GROUP 01,S1WT-14633-DAC,SEWT,PA-15-1,P703,22/07/2026,09:00:21
4555,GROUP 02,S1WT-13B578-AAC,SEWT,PB-36-3,P703,22/07/2026,09:00:21
4555,GROUP 02,SB3T-14405-PBC,SEWT,PB-35-4,P703,22/07/2026,09:00:21
4555,GROUP 02,S1WT-13A576-GAC,SEWT,PB-40-1,P703,22/07/2026,09:00:21
